postcode,lat,lon
TR26 2LZ,50.211023,-5.481169
BN2 3GF,50.83372,-0.132572
BA2 3LF,51.376574,-2.375702
NG4 1BW,52.96247,-1.100968
BD20 7AS,53.889892,-1.99493
EH52 6FH,55.962991,-3.474198
LS9 7UL,53.804056,-1.520224
PH3 1QE,56.282098,-3.762463
SW18 4SX,51.438001,-0.186552
TR11 4SG,50.151117,-5.091434
AB54 8DL,57.447279,-2.785165
DY12 2UT,52.358748,-2.360178
CM1 1SF,51.741668,0.465124
ST9 9BL,53.078455,-2.114572
GL2 0EN,51.881486,-2.216504
TQ7 2EX,50.237891,-3.660987
IV7 8LX,57.648662,-4.162487
SA71 5DN,51.615392,-4.940735
BS8 3PQ,51.453609,-2.640306
WF4 5DZ,53.656819,-1.542777
M41 6QN,53.443532,-2.388489
WA11 0RS,53.468723,-2.649888
AB52 6JG,57.342075,-2.615943
WF10 2SJ,53.737915,-1.310737
BB7 9JD,53.81705,-2.413551
DD11 4HG,56.570972,-2.59111
EH12 8YB,55.954121,-3.308416
LS18 5FA,53.85399,-1.635058
ML6 9JN,55.862105,-3.974139
B76 2XE,52.557476,-1.794916
IV22 2PA,57.605484,-5.299425
CV6 5DD,52.430017,-1.493569
PA75 6QN,56.588978,-6.181416
SW1P 4NX,51.491329,-0.133875
LE16 9PJ,52.472146,-0.929542
DE4 3TE,53.142325,-1.566151
BN42 4FX,50.835266,-0.238897
NN7 2QJ,52.153044,-0.895055
SK11 7LB,53.252409,-2.114363
EH53 0UD,55.904721,-3.436697
LE1 1SS,52.635943,-1.126131
PE23 4EU,53.16404,0.019374
M20 4UB,53.426395,-2.221213
E14 3EB,51.489593,-0.005512
TW2 5NH,51.436538,-0.349273
EX33 2HH,51.107048,-4.154161
W9 2PT,51.523106,-0.182928
PL12 6NS,50.440984,-4.209185
NG10 1AB,52.887565,-1.275499
DL6 3DS,54.400877,-1.249976
PL34 0EB,50.667518,-4.742182
TD14 5RL,55.833781,-2.124166
DN38 6AU,53.530135,-0.363583
WF15 6HX,53.71173,-1.683527
IG2 6TH,51.577759,0.067568
EH45 9HT,55.63178,-3.139128
NE12 6FP,55.036569,-1.571256
GU21 4LW,51.321798,-0.565236
NN8 1PX,52.303528,-0.679738
DN18 6LD,53.682627,-0.436007
PL16 0HQ,50.619918,-4.274424
DL14 6DT,54.655433,-1.671436
TR12 6LA,50.091753,-5.138354
BA12 0DG,51.209881,-2.161428
WV6 7PB,52.595728,-2.193528
G63 9EW,55.981324,-4.310155
AB56 5RA,57.662702,-3.015885
LL30 3NW,53.318279,-3.774763
PE25 3TJ,53.119003,0.333336
NG23 7RG,53.14413,-0.759079
TS17 0BT,54.536589,-1.300532
OX18 1GF,51.769913,-1.589149
IV52 8TJ,57.341584,-5.647411
G65 9UN,55.979436,-4.061659
YO22 4NZ,54.473149,-0.619308
DE3 0SA,52.917992,-1.544763
SS6 9LD,51.596249,0.603803
PL23 1ET,50.33289,-4.642367
SA73 1AB,51.720296,-5.022486
IV12 5LF,57.592546,-3.83323
BA4 6JY,51.149349,-2.506941
AB44 1NB,57.669096,-2.49158
PR3 2QH,53.883245,-2.578093
RH7 6AW,51.162314,0.004955
BS10 7GX,51.521583,-2.622178
SK11 8QS,53.254051,-2.149126
DN21 1WA,53.403104,-0.759003
EH24 9AH,55.850109,-3.136914
DD5 2RU,56.467576,-2.8674
RG29 1SX,51.219012,-0.945568
SK10 4AX,53.292443,-2.168792
WF15 8DN,53.710793,-1.725392
SK22 1BS,53.377734,-1.963899
DD10 0DE,56.778848,-2.418362
EH42 1ZP,55.993779,-2.50191
SG14 2QN,51.825106,-0.126102
NE38 7EA,54.893458,-1.512922
DL14 9FF,54.638076,-1.708496
N8 8HD,51.579354,-0.125331
CR8 1EA,51.330386,-0.100895
BA4 6DA,51.168902,-2.449457
IV28 3XA,57.987785,-4.154509
LL28 4LA,53.316202,-3.755824
LA4 5LU,54.072299,-2.85992
IG10 4RA,51.641523,0.045651
DN14 7RB,53.749074,-0.865471
DG2 8DA,54.976745,-3.618214
EC2Y 8DE,51.52069,-0.095972
KT12 3QT,51.388421,-0.380253
TD15 1PB,55.776769,-2.024748
SA38 9QB,52.086685,-4.499671
LE17 5DG,52.483236,-1.25334
KY16 8LZ,56.280426,-2.756866
GL7 2JA,51.729286,-1.973876
BA5 3NG,51.211154,-2.63194
RH16 4NP,50.990331,-0.109137
AB24 1TB,57.165691,-2.089699
LL53 6HU,52.933169,-4.517068
NE33 5JY,54.980155,-1.439294
NR12 9LL,52.770797,1.479934
IV30 8PW,57.634471,-3.211754
DL15 8JR,54.696367,-1.745719
RH14 9HZ,51.020751,-0.469796
BS9 3PA,51.495199,-2.622969
SE18 3UB,51.480092,0.071976
G41 1HP,55.853011,-4.278294
S72 0AB,53.554411,-1.351228
S75 4ES,53.564933,-1.575022
CM24 8ES,51.897117,0.194163
DY11 6JJ,52.37854,-2.278602
CB11 3QY,51.984641,0.214779
TN27 0SL,51.175426,0.7518
LS2 7FA,53.79808,-1.532442
CF63 2PJ,51.417648,-3.240241
EH35 5NB,55.911673,-2.951496
DA8 1EP,51.477312,0.159251
SW20 9LS,51.401724,-0.233606
B32 3TW,52.444407,-1.994866
SK7 1PJ,53.347821,-2.169522
DN8 5NX,53.604769,-0.955436
AB52 6SA,57.348075,-2.543976
PL15 9QL,50.579434,-4.368287
WA12 9TE,53.455659,-2.616572
CF82 7QB,51.639022,-3.223772
BL4 9AY,53.545508,-2.396033
KY10 3FL,56.225467,-2.689535
M4 4BL,53.490743,-2.240237
B49 6NU,52.191703,-1.819897
AB41 9JD,57.364396,-2.072468
SW6 5BW,51.478478,-0.203607
TN12 6GE,51.171309,0.378583
PO33 4JF,50.728646,-1.232277
AB41 9JD,57.364396,-2.072468
EX34 9SE,51.200589,-4.061828
PA6 7AX,55.881108,-4.542122
NE20 9JF,55.031969,-1.761983
YO8 5ZU,53.796185,-1.023225
TQ7 3EH,50.256093,-3.832783
G71 8NF,55.799271,-4.062648
SL6 4DG,51.518918,-0.730854
CO16 9NH,51.83971,1.143787
WF2 0EG,53.686466,-1.520743
ML5 4EU,55.852108,-4.019787
EX11 1HX,50.749662,-3.274552
WA16 8LY,53.297825,-2.362889
EH15 1DY,55.958018,-3.119942
DD11 3FE,56.564357,-2.615485
PL23 1LX,50.340243,-4.627329
BN18 0UA,50.825972,-0.612554
KT12 3FD,51.384454,-0.401828
BS20 7NE,51.486483,-2.748135
PH33 7BA,56.835068,-5.100718
LE8 0SN,52.542801,-1.002629
G12 9AT,55.878672,-4.295098
KA23 9BE,55.697579,-4.856147
EH54 5FG,55.916507,-3.500242
EH42 1ZR,55.992436,-2.50287
AB15 9DT,57.112182,-2.202734
BR2 7NW,51.381655,0.011106
N12 0QA,51.608281,-0.166845
TQ12 1RR,50.535963,-3.635861
EX33 2DS,51.097929,-4.157065
M34 2FN,53.448656,-2.141075
KY1 2AL,56.121988,-3.139807
PH6 2ED,56.372238,-3.98631
BB18 5JX,53.922897,-2.192799
KA8 0AD,55.466567,-4.626926
S65 4LS,53.44075,-1.255558
AB16 5NS,57.158873,-2.161033
TA3 5TB,51.026198,-3.037802
BA11 2FA,51.236254,-2.322547
DG13 0AX,55.151816,-3.00558
SK22 3BT,53.368544,-2.003958
CO3 9BG,51.884879,0.850423
E18 1JZ,51.591983,0.032192
BA2 8QS,51.323679,-2.371939
DT11 7EY,50.859204,-2.161292
KA13 6DH,55.664989,-4.710978
CT18 7RW,51.118419,1.162383
TF1 2GP,52.696764,-2.526816
IV8 8PF,57.569112,-4.26723
EH12 8JZ,55.942537,-3.310219
HU13 0SP,53.724303,-0.436916
SM1 4QU,51.363552,-0.187268
SK11 0AX,53.238847,-2.090785
G78 2BG,55.793465,-4.398454
NG14 7DE,53.013709,-1.030813
CV34 5JW,52.298248,-1.588402
EH12 6BN,55.950426,-3.236338
N3 1SX,51.598283,-0.200602
TW18 4XT,51.437289,-0.516387
BN15 8LW,50.82283,-0.309434
TN35 5QJ,50.87381,0.601104
WF12 0PJ,53.660197,-1.633716
MK18 3RH,51.943359,-0.885521
L35 7LS,53.425421,-2.779612
CB3 9NP,52.179135,0.08951
EX16 4LU,50.912265,-3.445974
G67 4NT,55.934217,-4.011283
CA12 5SA,54.617824,-3.204171
PH2 7HH,56.404535,-3.423574
TA24 8HB,51.211218,-3.58937
PO34 5HD,50.720961,-1.111539
B16 0RX,52.479797,-1.945639
LE12 8GQ,52.759293,-1.148293
TA23 0TQ,51.17874,-3.30705
CO3 4QJ,51.880744,0.866392
MK2 2FB,51.996168,-0.727907
EC1V 2NR,51.526336,-0.088139
EH11 1EY,55.937826,-3.221257
WD4 8SG,51.712301,-0.441344
KT10 0EY,51.359582,-0.32781
B17 0JJ,52.452352,-1.947718
HS9 5UT,56.988093,-7.414967
NE69 7BY,55.606191,-1.715253
AB51 0AD,57.345206,-2.317455
LE67 5FY,52.741441,-1.365391
DL8 4BD,54.257151,-1.903353
OL15 0DD,53.629664,-2.103557
WR14 4BW,52.114145,-2.348783
PO13 9XF,50.804254,-1.166227
DD5 4AY,56.482499,-2.813038
NN18 9HU,52.475669,-0.720339
M32 8PU,53.445096,-2.297251
PH1 4HH,56.535698,-3.472218
CO9 2JZ,51.943945,0.640924
SY4 1DF,52.771123,-2.917547
BB7 2AU,53.877646,-2.382603
SY24 5AF,52.456953,-3.996797
W11 3NG,51.509975,-0.199256
B17 8ER,52.47886,-1.962852
NG10 4DL,52.907528,-1.295953
AB10 7NX,57.127366,-2.133989
PO41 0TA,50.690879,-1.453069
TD1 2DZ,55.610901,-2.783268
NR12 8EF,52.721639,1.427377
CA1 2DF,54.890992,-2.916627
WD3 3BE,51.641192,-0.45559
WF3 3TL,53.717854,-1.484292
HX2 8TL,53.734824,-1.892743
PL30 3HH,50.58111,-4.791478
SG6 1AG,51.99298,-0.210078
N1 5DS,51.535226,-0.086267
DD11 4SF,56.636658,-2.669695
TN22 5LQ,50.96492,0.106447
AB53 8DD,57.483627,-2.45276
NP18 2DT,51.592698,-2.895983
HA3 9SA,51.584823,-0.284782
SW10 0AU,51.485265,-0.178888
SK4 3QG,53.423062,-2.199948
GL5 5PN,51.722689,-2.229743
NW5 2AJ,51.545927,-0.137681
NE13 7AA,55.05911,-1.677221
PE15 0WQ,52.499531,0.062112
EN9 3YX,51.676939,0.002653
AB32 6XF,57.154832,-2.290063
CA10 1TX,54.675265,-2.563007
WS7 1LU,52.688635,-1.939472
SW3 5TB,51.486081,-0.164981
HP22 7AZ,51.823741,-0.775434
TR20 8NF,50.178749,-5.502818
S32 3YJ,53.267981,-1.624719
WN7 4JS,53.494657,-2.527255
EX23 0LA,50.730302,-4.624897
TA24 8AQ,51.204863,-3.49148
NG5 2BU,52.966116,-1.152883
LE8 4FU,52.576219,-1.159282
SA41 3RJ,51.976272,-4.645509
YO30 7BF,53.966034,-1.08941
EH22 2FN,55.895567,-3.038185
BB11 5HR,53.775923,-2.261135
TQ6 0LG,50.330253,-3.615595
PE30 2AG,52.759052,0.400098
TR15 2JL,50.229663,-5.21972
SA73 1AB,51.720296,-5.022486
LA5 0AA,54.20131,-2.835541
RG14 6PH,51.37338,-1.345171
KT3 5HP,51.399691,-0.265479
RH19 3UR,51.127332,0.005884
DD8 4RQ,56.736167,-3.047586
TQ7 4HA,50.320406,-3.917271
AB41 6FF,57.323561,-2.005082
HD8 9TS,53.594924,-1.610953
WA3 3QN,53.477797,-2.608109
EH39 5EX,56.063271,-2.792536
MK40 4FE,52.134113,-0.516196
EH8 7DQ,55.954642,-3.151812
NE63 9DJ,55.183599,-1.560916
NR19 1UJ,52.664029,0.927108
EH9 2QX,55.933948,-3.195234
NG13 0ER,52.945374,-0.79814
L40 4BQ,53.598169,-2.803083
G11 7SJ,55.873686,-4.314691
KW3 6BD,58.341933,-3.261709
DL13 2UB,54.746095,-2.003401
BH22 9TP,50.81163,-1.898607
PR9 0JS,53.656739,-2.993598
EH12 7AX,55.941479,-3.268394
KW17 2QR,58.961864,-2.868272
MK43 7SF,52.17072,-0.524649
B75 7EA,52.561776,-1.793222
KT4 7RW,51.383483,-0.257944
M25 0NT,53.525846,-2.271597
CW2 6XL,53.080648,-2.453405
WF4 6BJ,53.665567,-1.548237
LA18 4ET,54.196267,-3.288296
GU1 2JW,51.243624,-0.550728
BN16 2SX,50.808669,-0.487307
TA2 6QJ,51.025239,-3.14382
BN42 4LG,50.838424,-0.227729
EH21 8RG,55.93604,-3.09237
LN12 2EA,53.33158,0.265924
PO33 1DR,50.72116,-1.149994
AB56 4JP,57.704129,-2.859781
YO16 6QX,54.093265,-0.185755
SW19 2FT,51.414658,-0.188468
SA46 0EH,52.237311,-4.259324
DN5 7LQ,53.511549,-1.187169
LA11 7AW,54.180079,-2.926814
DA1 4LG,51.454348,0.19005
TQ6 0JS,50.339579,-3.586241
PE24 4NA,53.106901,0.221507
CR8 1JB,51.342064,-0.103413
BS10 5BJ,51.49433,-2.598225
PA31 8SW,56.089063,-5.559424
SW17 8SW,51.432911,-0.15943
HU3 2NE,53.740717,-0.355004
KT6 4EX,51.397713,-0.309823
IV32 7NU,57.663545,-3.112387
KY8 5SU,56.216612,-3.049267
TN31 7HE,50.949745,0.734414
RH8 0SZ,51.248767,0.031927
LA4 6NG,54.065647,-2.830644
W9 3QJ,51.52566,-0.204706
EH7 4HB,55.964689,-3.196022
BA5 1TS,51.204112,-2.659842
SL7 1RJ,51.566426,-0.774053
NG34 8EL,53.038722,-0.458126
B74 3UT,52.597163,-1.86158
AB53 5SE,57.624509,-2.344463
NE13 7NU,55.051708,-1.669139
GL6 6BD,51.76451,-2.232346
PR3 1PW,53.911865,-2.78167
BR4 9DW,51.366531,0.015227
BS16 1RA,51.496453,-2.540402
DD9 6UE,56.682406,-2.597312
NN29 7AT,52.280922,-0.635949
GU51 3XX,51.279535,-0.839704
M30 8HG,53.491615,-2.373374
ME3 9GF,51.426061,0.564392
SW14 8BJ,51.457334,-0.266727
KW14 8YE,58.643315,-3.33891
WR5 3GB,52.181802,-2.22093
SS5 4SZ,51.59903,0.631934
PH15 2EZ,56.626152,-3.845271
M15 4QE,53.471829,-2.249318
GU2 4PE,51.233957,-0.587923
PA7 5LW,55.895037,-4.499238
SW20 8QH,51.412033,-0.216082
SL4 3LE,51.475039,-0.613452
AB51 4TD,57.291756,-2.387983
L34 0EH,53.449254,-2.850202
EX32 0ND,51.06078,-3.998623
DD11 5JU,56.574138,-2.572724
M41 9AU,53.449136,-2.34617
RH13 9TU,51.028132,-0.348379
BL8 4DL,53.625558,-2.331178
NG3 5DY,52.972483,-1.149738
EH40 3BY,55.985475,-2.665525
HR2 9LS,52.044384,-2.848303
G74 4QE,55.775792,-4.216237
SK17 6XF,53.259022,-1.928172
CM1 6AS,51.761623,0.497964
PE38 9PT,52.60879,0.381472
B30 1TJ,52.431546,-1.942566
AB41 7JA,57.453161,-2.286141
WD6 3PJ,51.653669,-0.281822
EH4 3BB,55.952327,-3.218782
PH14 9RT,56.444823,-3.171906
LA12 0AN,54.193928,-3.092045
KA7 4EE,55.415031,-4.629602
DG2 0BY,55.08181,-3.619353
SW4 9EF,51.455969,-0.141273
CO15 2SE,51.778354,1.118258
DH4 6BP,54.852153,-1.514182
RG1 4PX,51.453482,-0.964973
LL54 7BG,53.068591,-4.22723
EH47 8EA,55.843972,-3.641336
EH21 7RD,55.944594,-3.047406
SA71 5LJ,51.647966,-4.868865
EH48 3TB,55.887372,-3.752392
HP4 3EG,51.761704,-0.571874
EH13 0QD,55.899843,-3.257951
NP11 5GY,51.648157,-3.13056
SW15 3JQ,51.451595,-0.219213
HU19 2EA,53.729614,0.03022
TS15 9SR,54.500083,-1.332254
S26 6LJ,53.342042,-1.25528
EH19 3NX,55.873717,-3.094931
EX35 6NX,51.209659,-3.713099
HR8 2NP,51.978649,-2.49603
DD4 7DJ,56.474829,-2.949351
SS9 4TB,51.565666,0.635057
EX20 3DQ,50.894963,-4.103042
KT10 8LQ,51.362717,-0.375578
B91 1AP,52.419089,-1.783877
DG7 3EG,54.950662,-3.922545
WF9 2UZ,53.59575,-1.292817
EH34 5AW,55.908428,-2.895904
HA0 2QF,51.559957,-0.326219
AB15 7PX,57.123092,-2.148045
DG11 2DE,55.118546,-3.35545
LL30 1UP,53.317309,-3.807015
PE25 3BB,53.122118,0.334939
AB56 4JP,57.704129,-2.859781
ST10 2LU,53.047781,-1.968288
CH63 1JQ,53.31816,-3.053042
PR25 5TU,53.695002,-2.671737
GL6 7PJ,51.740841,-2.113424
BL1 5LJ,53.585863,-2.468903
GU2 9NQ,51.25199,-0.58674
NP23 6FN,51.77842,-3.203182
PR5 0SP,53.720959,-2.571421
IP21 4ED,52.370008,1.160437
PA23 8DA,55.954115,-4.923681
BH3 7LS,50.737972,-1.871643
PE37 8JE,52.635524,0.691449
DE5 3UT,53.041322,-1.403652
AL7 4SG,51.785085,-0.204632
SE1 8DQ,51.50386,-0.106774
BS20 7UD,51.472632,-2.721488
BN25 4DY,50.7687,0.129674
SK13 8RL,53.443219,-1.930979
EH17 8XU,55.904814,-3.125512
ML3 8JE,55.755387,-4.064777
NE37 3LB,54.912705,-1.503549
G66 1AU,55.945427,-4.145993
S81 7LA,53.320823,-1.121049
CO16 7BB,51.799912,1.122024
GU2 9YF,51.256665,-0.592587
GU10 1DQ,51.23041,-0.7323
CB5 8HU,52.209744,0.14061
SK17 7TU,53.253563,-1.899793
SW15 1JU,51.468738,-0.22002
IV12 5QJ,57.535368,-3.803445
DE13 7BB,52.732433,-1.739719
SE10 8EN,51.472319,-0.013592
LA14 4LJ,54.141271,-3.219017
KY12 9DX,56.075482,-3.464146
LE15 7BZ,52.70961,-0.670727
TS26 8JE,54.685528,-1.221968
NG17 7FH,53.093549,-1.242341
PL26 6EW,50.26382,-4.80803
SW9 9UP,51.465369,-0.119439
SA15 5DR,51.788264,-4.195988
SE27 9QR,51.430054,-0.093787
PA75 6QN,56.588978,-6.181416
RG27 0SR,51.301764,-1.05031
RG41 5RF,51.419572,-0.881608
CR0 0HZ,51.343038,-0.009323
B98 7RA,52.289761,-1.924085
EX16 9LA,50.991964,-3.51639
SY23 1RG,52.402713,-4.070687
PL24 2PS,50.359119,-4.696609
ME3 7JR,51.427145,0.464425
KA27 8HN,55.694591,-5.325853
SW17 7FA,51.435138,-0.170724
S10 4GF,53.364504,-1.549787
CM7 3QP,51.873313,0.564124
CF10 2HT,51.481613,-3.171569
RM12 5EH,51.546144,0.19121
YO12 4HY,54.242094,-0.440826
AB45 2QG,57.678339,-2.697897
PE7 8LN,52.533774,-0.272279
SK17 7TU,53.253563,-1.899793
CW4 7GL,53.190646,-2.352193
YO32 2YU,54.01299,-1.076918
BN2 6NN,50.839528,-0.068368
NG17 2LH,53.131899,-1.303037
NG15 9HR,53.090624,-1.188729
DL8 3AN,54.295829,-2.042883
BN18 0JG,50.816953,-0.609698
KA6 6EH,55.397592,-4.579418
CV37 0UH,52.207352,-1.726668
EX23 0AU,50.767214,-4.545044
SR4 7RJ,54.898872,-1.410206
YO8 8GJ,53.771381,-1.05265
LE3 0GR,52.630179,-1.145734
ST3 5RE,52.991268,-2.10582
CA24 3LS,54.512451,-3.540917
TW4 5PX,51.448897,-0.385669
SA63 4RE,51.882815,-4.823256
EH29 9LD,55.959665,-3.398386
DD5 4AY,56.482499,-2.813038
LL18 4DS,53.319009,-3.464805
W9 2PT,51.523106,-0.182928
DD8 3SS,56.743522,-2.898355
EH11 1DS,55.937576,-3.22349
NE44 6HW,54.950046,-1.978855
HD8 0AJ,53.630446,-1.716795
LU2 7LT,51.899638,-0.407984
CW6 9RR,53.094597,-2.652732
IV2 5WA,57.466323,-4.164341
PH1 3NJ,56.417127,-3.517236
GU6 8PD,51.153779,-0.500779
GL3 4SG,51.839677,-2.174067
CB25 9DJ,52.227004,0.254175
KT2 5LZ,51.425896,-0.291846
IV30 6GG,57.640187,-3.285803
HD8 8NJ,53.574292,-1.653683
KT9 1PF,51.369841,-0.306452
RG1 8AQ,51.459264,-0.957948
WN6 0HQ,53.586241,-2.662627
RH19 4EP,51.122957,-0.016742
FK9 4HG,56.154474,-3.945035
WD17 2AB,51.657828,-0.392979
S75 4ES,53.564933,-1.575022
AB53 8DD,57.483627,-2.45276
PR8 2BJ,53.642564,-3.014019
SW19 2DX,51.417022,-0.172727
AB51 4SW,57.289367,-2.393416
PL15 8UA,50.702814,-4.524388
W14 9HE,51.489396,-0.206621
SN14 7AG,51.468488,-2.285354
DN36 4YA,53.523726,-0.06622
GU35 8PD,51.122025,-0.827022
LE14 3LB,52.805779,-1.002521
RM9 5AH,51.550119,0.143022
NE13 9BX,55.030625,-1.651621
BA21 5DT,50.955824,-2.602215
SE23 2QA,51.439611,-0.047733
TN26 3QU,51.098474,0.743615
SY24 5DP,52.459636,-3.939698
PH13 9NX,56.518478,-3.301929
LS17 8XU,53.854009,-1.512994
CH8 8LX,53.233746,-3.245588
SG9 0DL,51.972844,0.038461
NR18 9SJ,52.547677,1.077792
IG11 8BS,51.539227,0.076707
NG16 1QD,52.982427,-1.2264
DL5 5HB,54.614339,-1.568751
ML3 7ZF,55.76375,-4.006263
AB39 2PT,56.97487,-2.225856
NE20 9PG,55.04156,-1.759016
PA32 8YE,56.116283,-5.254822
DE13 9FQ,52.793921,-1.687398
RG7 6EG,51.447355,-1.213507
CF3 3PP,51.512596,-3.116703
WR15 8RZ,52.267654,-2.523412
YO26 6AQ,53.969194,-1.126415
G69 6BQ,55.85913,-4.109028
EX36 3JU,51.045429,-3.753895
B44 0UP,52.553485,-1.881259
ST13 5NZ,53.10284,-2.027098
CF10 1AQ,51.479518,-3.176109
SA3 1AR,51.57893,-4.211694
IP21 5DX,52.304572,1.2351
AB42 2BB,57.502325,-1.803869
AB21 0QX,57.317019,-2.22425
IV2 6UR,57.191538,-4.497723
DD2 3FJ,56.472517,-3.006823
EX34 7DG,51.174251,-4.207907
HU20 3UU,53.791445,-0.504846
TS1 4PR,54.56796,-1.2475
BH2 5HS,50.715354,-1.887965
N15 4AT,51.586063,-0.067578
HP19 9DB,51.834621,-0.825655
SA72 4UP,51.701754,-4.896421
TN1 1TD,51.127575,0.266667
S11 7GX,53.360895,-1.511959
EH16 6ST,55.908172,-3.156273
EH12 8FD,55.945314,-3.315515
LD1 5LX,52.242667,-3.361139
HG2 9AY,53.984167,-1.539202
B65 0BB,52.474386,-2.046472
S20 1AJ,53.352108,-1.342014
SA71 4AQ,51.673876,-4.901425
ST13 5BA,53.103787,-2.012356
SY4 3JL,52.813834,-2.723739
EH45 9LZ,55.642282,-3.169986
DY12 2HU,52.373217,-2.328084
SK10 4ZL,53.292518,-2.144743
NE40 4RU,54.956022,-1.768974
IV2 4PU,57.461425,-4.206301
SM1 2SN,51.36188,-0.199529
PH24 3BN,57.248895,-3.758115
BS36 1EW,51.516483,-2.502967
PL23 1PT,50.327475,-4.637023
HG1 2JZ,53.999425,-1.552733
PE14 7AY,52.670603,0.192133
AB32 6QB,57.151506,-2.291161
CM0 8FR,51.640166,0.80534
BN3 3DD,50.829041,-0.173102
B45 8UJ,52.384277,-1.987077
G81 2EG,55.910045,-4.39616
LA11 6EX,54.199832,-2.905902
PO40 9NY,50.677035,-1.528326
OX33 1YB,51.744296,-1.137324
SK3 0TT,53.399156,-2.18069
CB1 2GF,52.200076,0.140977
N14 5RJ,51.632683,-0.136127
TD15 2GR,55.649475,-1.976642
PE13 3PE,52.676983,0.16939
WF12 0NT,53.646884,-1.652548
RG4 9EL,51.491741,-0.99378
KT2 7SP,51.419393,-0.286221
LU1 5JP,51.875721,-0.42476
BH15 4DR,50.712268,-2.01346
ST6 2NF,53.041922,-2.174552
E3 4HH,51.521721,-0.032014
OL14 7QS,53.704554,-2.114573
DY6 9AA,52.506027,-2.174181
KA30 8SN,55.833743,-4.841578
DG8 6LS,54.954675,-4.484445
B29 7DL,52.443124,-1.929289
LN4 2RN,53.213654,-0.52468
LS17 8DG,53.851044,-1.529066
BA14 0PD,51.31173,-2.208386
DN17 1AQ,53.584118,-0.659249
CW1 4NL,53.11224,-2.442742
LA1 1SQ,54.043771,-2.804231
W13 8HQ,51.518916,-0.317527
WA3 7LR,53.427449,-2.535437
BN17 5GG,50.810997,-0.581041
LE67 6HL,52.697349,-1.393405
EH52 5LH,55.932866,-3.483957
NG9 3PX,52.955378,-1.285233
AB31 4HH,57.104221,-2.624833
AB16 7BR,57.165801,-2.145124
SK10 4GW,53.288066,-2.16795
KW1 4DZ,58.445919,-3.092077
TD1 3DP,55.612063,-2.802374
PL15 9DR,50.633759,-4.363041
IP22 5RZ,52.387744,1.07626
RG40 5YL,51.421731,-0.816677
DD10 9SG,56.6821,-2.452609
SE17 3AE,51.490308,-0.100061
MK40 4FF,52.135436,-0.51488
NR7 0TS,52.644619,1.362004
CF24 4BJ,51.49073,-3.178846
CB1 2PY,52.205501,0.141576
WF2 8LF,53.665541,-1.53672
BA5 1AU,51.227176,-2.701688
NE30 2HX,55.013802,-1.439469
G71 7JN,55.819765,-4.073183
GU47 8PL,51.352883,-0.797614
CF5 6FL,51.478948,-3.272039
ST6 8QL,53.078529,-2.137889
EX9 6EF,50.635925,-3.319806
SS6 9NY,51.600457,0.611914
AB42 2FW,57.497929,-1.807463
DG1 3BW,55.072826,-3.589121
RH10 7UQ,51.109565,-0.15659
HU17 7RH,53.867841,-0.494062
DN6 0QD,53.614293,-1.16041
SO19 9SW,50.895508,-1.381113
GU51 5DG,51.281758,-0.867477
CO6 2BD,51.944993,0.764914
TW18 4NP,51.434226,-0.496877
RM14 2LT,51.554482,0.241681
SR3 1NT,54.884433,-1.401532
SW8 4AS,51.47775,-0.144063
CF37 4DN,51.610339,-3.325523
EH23 4LX,55.833973,-3.086916
PE12 7NX,52.802685,0.000821
BA3 2NZ,51.281794,-2.491666
BB18 6HH,53.923455,-2.178004
LL46 2YG,52.85782,-4.108708
SE17 3AU,51.490594,-0.103291
S32 4TS,53.276962,-1.657604
ME2 3HU,51.396399,0.49026
LE2 1ND,52.625924,-1.11706
AB51 0AU,57.354003,-2.309238
S6 2XL,53.395669,-1.498059
YO15 1HT,54.133431,-0.183005
GL12 8EX,51.640518,-2.410857
YO12 4HT,54.243151,-0.442659
TN22 4JU,50.99123,0.141312
NE45 5LZ,54.974114,-2.009999
LA9 7ND,54.308431,-2.726235
LA2 7BG,54.117784,-2.501925
IV12 5AT,57.581907,-3.856747
NN14 4JQ,52.385606,-0.582017
CB24 3AH,52.266014,0.077103
BB18 5TN,53.905767,-2.167986
BN11 1RB,50.812066,-0.37479
KA23 9LF,55.688661,-4.861607
PH15 2BZ,56.617284,-3.876556
LS14 6WY,53.805234,-1.463561
B60 1LW,52.330669,-2.010499
KW14 8YN,58.575209,-3.466794
LE7 7BN,52.679323,-1.17955
G46 7SP,55.802349,-4.319071
CV37 8JF,52.166611,-1.720295
SP7 8LD,51.00459,-2.208245
FK16 6BY,56.188961,-4.052895
AB16 6EG,57.152812,-2.179073
TR7 2LW,50.40392,-5.064782
HA4 6UQ,51.554378,-0.3943
CF64 4DP,51.432636,-3.22242
NW1 9XN,51.54382,-0.128843
TW1 1JX,51.453784,-0.323766
LL45 2HL,52.822247,-4.102399
TR16 5DW,50.267949,-5.22558
RG14 6AD,51.39685,-1.331138
TR3 6AB,50.247533,-5.058574
YO16 4NL,54.085466,-0.206964
EH54 7BD,55.88781,-3.541029
BL7 9UN,53.627852,-2.43444
TD15 1UF,55.793825,-2.100092
N11 2NU,51.605299,-0.128306
SO15 2JR,50.918107,-1.407217
FY3 9ER,53.812299,-3.035103
S42 5FN,53.194487,-1.389152
OX14 4FL,51.633713,-1.283069
BS1 5JQ,51.449531,-2.603971
SN25 2FW,51.602492,-1.814142
